TOA,AOA,Amp,Freq,PW
0.0837210,50.62500,-31,9351562500,0.0000010
0.0837300,50.62500,-30,9351562500,0.0000005
0.0837655,50.62500,-30,9355468750,0.0000010
0.0838020,50.62500,-31,9351562500,0.0000005
0.0838110,52.03125,-30,9351562500,0.0000005
0.0838295,50.62500,-30,9351562500,0.0000005
0.0838470,50.62500,-30,9347656250,0.0000005
0.0838560,50.62500,-30,9347656250,0.0000005
0.0838650,50.62500,-29,9347656250,0.0000005
0.0838740,52.03125,-30,9351562500,0.0000005
0.0839010,52.03125,-30,9351562500,0.0000005
0.0839100,50.62500,-30,9351562500,0.0000005
0.0839185,50.62500,-30,9351562500,0.0000005
0.0839280,50.62500,-30,9355468750,0.0000005
0.0839370,50.62500,-30,9351562500,0.0000005
0.0839640,49.21875,-30,9347656250,0.0000005
0.0839730,50.62500,-30,9351562500,0.0000005
0.0839910,50.62500,-29,9351562500,0.0000005
0.0840000,50.62500,-30,9351562500,0.0000005
0.0840090,50.62500,-29,9351562500,0.0000005
0.0840185,50.62500,-30,9351562500,0.0000005
0.0840265,50.62500,-30,9351562500,0.0000000
0.0840540,50.62500,-30,9351562500,0.0000000
0.0840630,50.62500,-29,9351562500,0.0000000
0.0840805,50.62500,-30,9351562500,0.0000005
0.0840900,50.62500,-29,9351562500,0.0000000
0.0841075,52.03125,-30,9347656250,0.0000005
0.0841170,50.62500,-29,9347656250,0.0000005
0.0841350,50.62500,-30,9351562500,0.0000005
0.0841440,50.62500,-30,9351562500,0.0000005
0.0841535,50.62500,-30,9351562500,0.0000000
0.0841715,50.62500,-30,9347656250,0.0000005
0.0841800,50.62500,-30,9351562500,0.0000010
0.0841890,50.62500,-31,9351562500,0.0000010
0.0841980,50.62500,-30,9355468750,0.0000000
0.0842160,50.62500,-29,9355468750,0.0000000
0.0842520,50.62500,-31,9351562500,0.0000005
0.0842615,50.62500,-30,9355468750,0.0000005
0.0842700,50.62500,-30,9351562500,0.0000005
0.0842880,52.03125,-30,9347656250,0.0000005
0.0842970,50.62500,-30,9351562500,0.0000005
0.0843060,50.62500,-30,9347656250,0.0000000
0.0843240,50.62500,-30,9351562500,0.0000005
0.0843330,50.62500,-30,9351562500,0.0000005
0.0843505,50.62500,-31,9351562500,0.0000005
0.0843600,50.62500,-30,9355468750,0.0000005
0.0843695,50.62500,-30,9351562500,0.0000005
0.0843870,50.62500,-30,9351562500,0.0000005
0.0843960,49.21875,-29,9351562500,0.0000005
0.0844050,50.62500,-30,9351562500,0.0000005
0.0844320,49.21875,-30,9351562500,0.0000005
0.0844410,50.62500,-30,9351562500,0.0000005
0.0844685,49.21875,-30,9355468750,0.0000005
0.0844860,50.62500,-30,9347656250,0.0000005
0.0845040,50.62500,-30,9347656250,0.0000005
0.0845310,49.21875,-30,9355468750,0.0000005
0.0845490,50.62500,-30,9351562500,0.0000005
0.0845580,50.62500,-30,9347656250,0.0000005
0.0845675,50.62500,-30,9351562500,0.0000005
0.0845760,50.62500,-30,9351562500,0.0000005
0.0845850,50.62500,-30,9351562500,0.0000005
0.0845940,50.62500,-30,9347656250,0.0000005
0.0846030,50.62500,-30,9347656250,0.0000000
0.0846120,50.62500,-30,9351562500,0.0000005
0.0846210,50.62500,-30,9351562500,0.0000005
0.0846385,50.62500,-30,9351562500,0.0000005
0.0846480,49.21875,-30,9351562500,0.0000005
0.0846570,50.62500,-30,9351562500,0.0000005
0.0846750,50.62500,-30,9351562500,0.0000005
0.0846840,50.62500,-30,9351562500,0.0000005
0.0847020,50.62500,-30,9351562500,0.0000010
0.0847110,50.62500,-30,9351562500,0.0000005
0.0847380,50.62500,-29,9351562500,0.0000005
